server_timestamp,arduino_timestamp,X,Y,Z
2025-11-02 20:36:16.578,1185553,-0.594,-0.656,-0.250
2025-11-02 20:36:16.809,1185782,-0.594,-0.687,-0.250
2025-11-02 20:36:17.043,1186012,-0.594,-0.656,-0.250
2025-11-02 20:36:17.277,1186244,-0.594,-0.687,-0.250
2025-11-02 20:36:17.509,1186484,-0.594,-0.687,-0.250
2025-11-02 20:36:17.736,1186712,-0.594,-0.687,-0.250
2025-11-02 20:36:17.967,1186940,-0.594,-0.687,-0.250
2025-11-02 20:36:18.215,1187170,-0.594,-0.687,-0.250
2025-11-02 20:36:18.445,1187418,-0.594,-0.687,-0.250
2025-11-02 20:36:18.678,1187648,-0.594,-0.687,-0.250
2025-11-02 20:36:18.910,1187876,-0.594,-0.687,-0.250
2025-11-02 20:36:19.150,1188119,-0.531,-0.562,-0.250
2025-11-02 20:36:19.382,1188353,-0.625,-0.562,-0.187
2025-11-02 20:36:19.610,1188585,-0.750,-0.594,-0.219
2025-11-02 20:36:19.847,1188814,-0.781,-0.500,-0.250
2025-11-02 20:36:20.089,1189054,-0.781,-0.531,-0.312
2025-11-02 20:36:20.315,1189289,-0.812,-0.437,-0.250
2025-11-02 20:36:20.549,1189519,-0.781,-0.469,-0.187
2025-11-02 20:36:20.777,1189750,-0.719,-0.531,-0.219
2025-11-02 20:36:21.006,1189978,-0.719,-0.437,-0.219
2025-11-02 20:36:21.235,1190206,-0.719,-0.344,-0.187
2025-11-02 20:36:21.483,1190444,-1.000,-0.250,-0.094
2025-11-02 20:36:21.714,1190683,-1.094,-0.125,-0.062
2025-11-02 20:36:21.943,1190917,-0.937,-0.125,-0.156
2025-11-02 20:36:22.183,1191157,-0.969,-0.062,-0.125
2025-11-02 20:36:22.415,1191386,-1.031,-0.094,0.000
2025-11-02 20:36:22.646,1191617,-0.969,-0.156,-0.031
2025-11-02 20:36:22.876,1191845,-0.906,-0.094,-0.031
2025-11-02 20:36:23.118,1192087,-0.875,-0.156,-0.031
2025-11-02 20:36:23.346,1192319,-0.844,-0.125,-0.281
2025-11-02 20:36:23.582,1192549,-0.875,-0.281,-0.125
2025-11-02 20:36:23.812,1192784,-0.844,-0.406,-0.031
2025-11-02 20:36:24.048,1193014,-0.844,-0.469,0.156
2025-11-02 20:36:24.278,1193250,-0.656,-0.437,0.469
2025-11-02 20:36:24.517,1193488,-0.250,-0.531,0.625
2025-11-02 20:36:24.753,1193726,0.062,-0.406,0.625
2025-11-02 20:36:24.994,1193963,0.250,-0.437,0.750
2025-11-02 20:36:25.217,1194193,0.281,-0.406,0.719
2025-11-02 20:36:25.444,1194420,0.187,-0.406,0.750
2025-11-02 20:36:25.679,1194647,-0.094,-0.594,0.812
2025-11-02 20:36:25.920,1194885,-0.500,-0.594,0.844
2025-11-02 20:36:26.153,1195125,-0.656,-0.594,0.656
2025-11-02 20:36:26.381,1195354,-0.781,-0.469,0.406
2025-11-02 20:36:26.610,1195584,-0.844,-0.406,0.281
2025-11-02 20:36:26.842,1195812,-0.844,-0.469,0.219
2025-11-02 20:36:27.084,1196050,-0.750,-0.531,0.344
2025-11-02 20:36:27.318,1196291,-0.687,-0.562,0.594
2025-11-02 20:36:27.554,1196522,-0.312,-0.562,0.625
2025-11-02 20:36:27.796,1196763,0.062,-0.312,0.687
2025-11-02 20:36:28.022,1196997,0.219,-0.719,0.812
2025-11-02 20:36:28.248,1197225,0.312,-0.437,1.031
2025-11-02 20:36:28.480,1197452,0.187,-0.344,0.656
2025-11-02 20:36:28.714,1197681,0.000,-0.375,0.750
2025-11-02 20:36:28.956,1197919,-0.437,-0.656,0.687
2025-11-02 20:36:29.193,1198163,-0.656,-0.625,0.312
2025-11-02 20:36:29.419,1198394,-0.781,-0.531,0.312
2025-11-02 20:36:29.653,1198622,-0.844,-0.500,0.094
2025-11-02 20:36:29.891,1198863,-0.875,-0.562,0.219
2025-11-02 20:36:30.122,1199091,-0.719,-0.594,0.375
2025-11-02 20:36:30.356,1199324,-0.281,-0.594,0.594
2025-11-02 20:36:30.593,1199558,0.031,-0.562,0.656
2025-11-02 20:36:30.832,1199804,0.031,-0.594,0.562
2025-11-02 20:36:31.061,1200034,-0.125,-0.625,0.656
2025-11-02 20:36:31.305,1200262,-0.437,-0.656,0.375
2025-11-02 20:36:31.542,1200510,-0.719,-0.656,0.375
2025-11-02 20:36:31.770,1200745,-0.875,-0.500,0.094
2025-11-02 20:36:32.005,1200972,-0.875,-0.437,0.094
2025-11-02 20:36:32.231,1201207,-0.875,-0.375,0.219
2025-11-02 20:36:32.460,1201435,-0.906,-0.500,0.187
2025-11-02 20:36:32.696,1201664,-0.781,-0.594,0.469
2025-11-02 20:36:32.924,1201899,-0.281,-0.500,0.625
2025-11-02 20:36:33.153,1202126,-0.125,-0.469,0.719
2025-11-02 20:36:33.383,1202356,0.000,-0.500,0.719
2025-11-02 20:36:33.616,1202587,0.000,-0.562,0.656
2025-11-02 20:36:33.855,1202829,-0.031,-0.500,0.531
2025-11-02 20:36:34.086,1203058,-0.281,-0.594,0.625
2025-11-02 20:36:34.339,1203288,-0.656,-0.687,0.469
2025-11-02 20:36:34.575,1203543,-0.812,-0.500,0.219
2025-11-02 20:36:34.804,1203775,-0.875,-0.406,0.125
2025-11-02 20:36:35.030,1204004,-0.875,-0.406,0.094
2025-11-02 20:36:35.259,1204232,-0.906,-0.437,0.125
2025-11-02 20:36:35.524,1204462,-0.937,-0.406,0.250
2025-11-02 20:36:35.760,1204735,-0.469,-0.719,0.437
2025-11-02 20:36:35.990,1204963,0.031,-0.594,0.562
2025-11-02 20:36:36.224,1205194,0.219,-0.344,0.781
2025-11-02 20:36:36.468,1205426,-0.125,-0.344,0.594
2025-11-02 20:36:36.702,1205675,-0.469,-0.750,0.469
2025-11-02 20:36:36.930,1205903,-0.844,-0.594,0.187
2025-11-02 20:36:37.167,1206142,-0.906,-0.500,0.125
2025-11-02 20:36:37.395,1206370,-0.875,-0.406,-0.031
2025-11-02 20:36:37.630,1206598,-0.875,-0.344,-0.062
2025-11-02 20:36:37.861,1206835,-1.000,-0.344,-0.219
2025-11-02 20:36:38.094,1207063,-0.844,-0.562,-0.156
2025-11-02 20:36:38.321,1207297,-0.406,-0.969,0.062
2025-11-02 20:36:38.549,1207524,-0.094,-0.656,0.000
2025-11-02 20:36:38.787,1207752,0.125,-0.750,-0.187
2025-11-02 20:36:39.050,1207985,0.062,-0.969,-0.094
2025-11-02 20:36:39.282,1208254,-0.312,-1.000,-0.031
2025-11-02 20:36:39.510,1208482,-0.625,-0.687,-0.125
2025-11-02 20:36:39.749,1208713,-0.812,-0.687,0.094
2025-11-02 20:36:39.979,1208953,-0.906,-0.469,-0.031
2025-11-02 20:36:40.207,1209182,-0.844,-0.469,0.031
2025-11-02 20:36:40.440,1209409,-0.875,-0.469,0.062
2025-11-02 20:36:40.695,1209649,-0.750,-0.594,0.469
2025-11-02 20:36:40.921,1209895,-0.250,-0.656,0.750
2025-11-02 20:36:41.147,1210122,0.156,-0.344,0.500
2025-11-02 20:36:41.376,1210351,0.250,-0.562,0.719
2025-11-02 20:36:41.606,1210579,0.156,-0.500,0.625
2025-11-02 20:36:41.844,1210809,-0.187,-0.656,0.719
2025-11-02 20:36:42.073,1211047,-0.594,-0.719,0.500
2025-11-02 20:36:42.303,1211276,-0.750,-0.594,0.156
2025-11-02 20:36:42.528,1211504,-0.844,-0.469,0.094
2025-11-02 20:36:42.756,1211731,-0.906,-0.375,0.062
2025-11-02 20:36:42.990,1211959,-0.906,-0.344,-0.031
2025-11-02 20:36:43.227,1212197,-0.906,-0.500,0.031
2025-11-02 20:36:43.459,1212434,-0.687,-0.719,0.250
2025-11-02 20:36:43.688,1212661,-0.187,-0.562,0.375
2025-11-02 20:36:43.916,1212892,0.031,-0.625,0.437
2025-11-02 20:36:44.155,1213130,0.094,-0.625,0.437
2025-11-02 20:36:44.388,1213358,0.000,-0.687,0.344
2025-11-02 20:36:44.620,1213591,-0.437,-0.750,0.312
2025-11-02 20:36:44.847,1213819,-0.750,-0.750,0.156
2025-11-02 20:36:45.074,1214047,-0.812,-0.531,0.031
2025-11-02 20:36:45.303,1214275,-0.906,-0.437,-0.031
2025-11-02 20:36:45.547,1214515,-0.906,-0.344,-0.094
2025-11-02 20:36:45.773,1214748,-0.906,-0.375,-0.094
2025-11-02 20:36:46.005,1214976,-0.875,-0.719,0.031
2025-11-02 20:36:46.249,1215214,-0.500,-0.937,0.125
2025-11-02 20:36:46.475,1215449,-0.062,-0.844,0.000
2025-11-02 20:36:46.706,1215677,0.281,-0.625,0.000
2025-11-02 20:36:46.940,1215915,0.281,-0.781,0.031
2025-11-02 20:36:47.175,1216143,-0.062,-1.156,0.187
2025-11-02 20:36:47.402,1216377,-0.437,-0.844,0.031
2025-11-02 20:36:47.638,1216605,-0.687,-0.656,0.125
2025-11-02 20:36:47.872,1216844,-0.781,-0.594,-0.031
2025-11-02 20:36:48.120,1217082,-0.844,-0.469,-0.062
2025-11-02 20:36:48.352,1217326,-0.875,-0.375,-0.094
2025-11-02 20:36:48.582,1217555,-0.844,-0.562,-0.219
2025-11-02 20:36:48.811,1217785,-0.625,-0.594,-0.500
2025-11-02 20:36:49.047,1218015,-0.437,-0.594,-0.625
2025-11-02 20:36:49.278,1218249,0.094,-0.656,-0.719
2025-11-02 20:36:49.514,1218478,0.312,-0.594,-0.437
2025-11-02 20:36:49.754,1218721,0.219,-0.687,-0.531
2025-11-02 20:36:49.989,1218961,-0.219,-0.781,-0.562
2025-11-02 20:36:50.215,1219191,-0.594,-0.844,-0.375
2025-11-02 20:36:50.446,1219419,-0.750,-0.500,-0.406
2025-11-02 20:36:50.675,1219649,-0.844,-0.469,-0.250
2025-11-02 20:36:50.913,1219878,-0.906,-0.375,-0.312
2025-11-02 20:36:51.143,1220116,-0.844,-0.437,-0.344
2025-11-02 20:36:51.373,1220346,-0.781,-0.656,-0.562
2025-11-02 20:36:51.613,1220576,-0.250,-0.781,-0.531
2025-11-02 20:36:51.850,1220818,0.281,-0.469,-0.406
2025-11-02 20:36:52.082,1221053,0.312,-0.531,-0.469
2025-11-02 20:36:52.317,1221293,-0.062,-0.750,-0.625
2025-11-02 20:36:52.553,1221521,-0.469,-0.656,-0.656
2025-11-02 20:36:52.786,1221755,-0.750,-0.625,-0.375
2025-11-02 20:36:53.018,1221989,-0.906,-0.344,-0.406
2025-11-02 20:36:53.245,1222220,-0.875,-0.219,-0.375
2025-11-02 20:36:53.487,1222448,-0.906,-0.250,-0.406
2025-11-02 20:36:53.724,1222690,-0.812,-0.500,-0.594
2025-11-02 20:36:54.010,1222925,-0.250,-0.375,-0.750
2025-11-02 20:36:54.297,1223223,0.437,-0.344,-0.531
2025-11-02 20:36:54.531,1223505,0.219,-0.312,-0.687
2025-11-02 20:36:54.762,1223733,-0.125,-0.625,-0.687
2025-11-02 20:36:54.999,1223964,-0.562,-0.656,-0.844
2025-11-02 20:36:55.232,1224198,-0.750,-0.406,-0.500
2025-11-02 20:36:55.461,1224436,-0.844,-0.281,-0.469
2025-11-02 20:36:55.691,1224665,-0.875,-0.219,-0.406
2025-11-02 20:36:55.923,1224893,-0.875,-0.219,-0.375
2025-11-02 20:36:56.183,1225144,-0.937,-0.344,-0.500
2025-11-02 20:36:56.416,1225389,-0.656,-0.531,-0.594
2025-11-02 20:36:56.646,1225618,-0.156,-0.437,-0.781
2025-11-02 20:36:56.876,1225846,0.250,-0.437,-0.500
2025-11-02 20:36:57.113,1226087,0.375,-0.469,-0.594
2025-11-02 20:36:57.347,1226317,0.094,-0.375,-0.500
2025-11-02 20:36:57.582,1226555,-0.344,-0.625,-0.687
2025-11-02 20:36:57.832,1226785,-0.781,-0.562,-0.781
2025-11-02 20:36:58.086,1227039,-0.844,-0.344,-0.437
2025-11-02 20:36:58.351,1227299,-0.875,-0.187,-0.437
2025-11-02 20:36:58.605,1227560,-0.875,-0.219,-0.375
2025-11-02 20:36:58.845,1227816,-0.875,-0.187,-0.344
2025-11-02 20:36:59.075,1228046,-0.875,-0.375,-0.531
2025-11-02 20:36:59.319,1228276,-0.750,-0.375,-0.500
2025-11-02 20:36:59.565,1228528,-0.281,-0.594,-0.937
2025-11-02 20:36:59.792,1228768,0.344,-0.406,-0.625
2025-11-02 20:37:00.022,1228996,0.437,-0.281,-0.562
2025-11-02 20:37:00.249,1229224,0.250,-0.469,-0.656
2025-11-02 20:37:00.495,1229452,-0.156,-0.656,-0.750
2025-11-02 20:37:00.728,1229703,-0.562,-0.531,-0.625
2025-11-02 20:37:00.955,1229931,-0.812,-0.469,-0.406
2025-11-02 20:37:01.187,1230159,-0.875,-0.312,-0.344
2025-11-02 20:37:01.412,1230387,-0.906,-0.187,-0.375
2025-11-02 20:37:01.650,1230625,-0.906,-0.406,-0.437
2025-11-02 20:37:01.880,1230854,-0.812,-0.656,-0.625
2025-11-02 20:37:02.111,1231083,-0.187,-0.375,-0.656
2025-11-02 20:37:02.356,1231313,0.406,-0.406,-0.562
2025-11-02 20:37:02.584,1231558,0.344,-0.375,-0.531
2025-11-02 20:37:02.815,1231787,-0.062,-0.719,-0.781
2025-11-02 20:37:03.045,1232016,-0.562,-0.750,-0.750
2025-11-02 20:37:03.276,1232247,-0.875,-0.469,-0.531
2025-11-02 20:37:03.517,1232476,-0.875,-0.312,-0.406
2025-11-02 20:37:03.750,1232725,-0.906,-0.219,-0.406
2025-11-02 20:37:03.982,1232954,-0.906,-0.375,-0.437
2025-11-02 20:37:04.215,1233184,-0.625,-0.750,-0.781
2025-11-02 20:37:04.448,1233422,-0.062,-0.531,-0.656
2025-11-02 20:37:04.677,1233650,0.219,-0.344,-0.375
2025-11-02 20:37:04.906,1233878,0.031,-0.437,-0.562
2025-11-02 20:37:05.135,1234105,-0.500,-0.469,-0.687
2025-11-02 20:37:05.362,1234338,-1.000,-0.500,-0.437
2025-11-02 20:37:05.593,1234566,-0.875,-0.219,-0.187
2025-11-02 20:37:05.824,1234795,-1.000,-0.219,-0.156
2025-11-02 20:37:06.060,1235033,-1.000,-0.125,-0.094
2025-11-02 20:37:06.295,1235271,-0.969,-0.125,-0.062
2025-11-02 20:37:06.523,1235499,-1.094,-0.125,0.000
2025-11-02 20:37:06.751,1235727,-1.000,-0.344,-0.062
2025-11-02 20:37:06.982,1235955,-0.594,-0.250,-0.187
2025-11-02 20:37:07.213,1236184,-0.969,-0.437,-0.281
2025-11-02 20:37:07.448,1236416,-0.844,-0.344,-0.219
2025-11-02 20:37:07.680,1236651,-0.812,-0.281,-0.375
2025-11-02 20:37:07.914,1236880,-0.781,-0.375,-0.500
2025-11-02 20:37:08.149,1237121,-0.750,-0.406,-0.406
2025-11-02 20:37:08.384,1237359,-0.656,-0.625,-0.312
2025-11-02 20:37:08.615,1237587,-0.687,-0.562,-0.406
2025-11-02 20:37:08.851,1237819,-0.687,-0.281,-0.531
2025-11-02 20:37:09.083,1238057,-0.719,-0.125,-0.594
2025-11-02 20:37:09.312,1238287,-0.844,-0.156,-0.562
2025-11-02 20:37:09.542,1238516,-0.687,-0.187,-0.594
2025-11-02 20:37:09.771,1238744,-0.594,-0.406,-0.656
2025-11-02 20:37:10.004,1238973,-0.594,-0.406,-0.656
2025-11-02 20:37:10.237,1239211,-0.562,-0.437,-0.594
2025-11-02 20:37:10.465,1239440,-0.531,-0.500,-0.562
2025-11-02 20:37:10.695,1239668,-0.531,-0.531,-0.594
2025-11-02 20:37:10.932,1239906,-0.562,-0.531,-0.562
2025-11-02 20:37:11.159,1240134,-0.562,-0.531,-0.562
2025-11-02 20:37:11.390,1240363,-0.562,-0.500,-0.594
2025-11-02 20:37:11.619,1240593,-0.531,-0.531,-0.562
2025-11-02 20:37:11.859,1240822,-0.562,-0.500,-0.562
2025-11-02 20:37:12.094,1241066,-0.562,-0.531,-0.562
2025-11-02 20:37:12.322,1241298,-0.594,-0.500,-0.531
2025-11-02 20:37:12.558,1241526,-0.562,-0.531,-0.531
2025-11-02 20:37:12.795,1241766,-0.562,-0.531,-0.531
2025-11-02 20:37:13.027,1241995,-0.594,-0.469,-0.500
2025-11-02 20:37:13.259,1242233,-0.656,-0.562,-0.531
2025-11-02 20:37:13.488,1242462,-0.687,-0.469,-0.531
2025-11-02 20:37:13.717,1242690,-0.781,-0.344,-0.531
2025-11-02 20:37:13.950,1242918,-0.656,-0.094,-0.656
2025-11-02 20:37:14.187,1243161,-0.625,-0.062,-0.719
2025-11-02 20:37:14.417,1243390,-0.531,-0.156,-0.750
2025-11-02 20:37:14.652,1243621,-0.500,-0.250,-0.781
2025-11-02 20:37:14.881,1243857,-0.500,-0.219,-0.781
2025-11-02 20:37:15.125,1244086,-0.469,-0.219,-0.812
2025-11-02 20:37:15.359,1244331,-0.500,-0.219,-0.812
2025-11-02 20:37:15.591,1244559,-0.500,-0.187,-0.812
2025-11-02 20:37:15.826,1244800,-0.469,-0.187,-0.812
2025-11-02 20:37:16.070,1245039,-0.500,-0.187,-0.812
2025-11-02 20:37:16.296,1245270,-0.500,-0.187,-0.812
2025-11-02 20:37:16.533,1245500,-0.500,-0.219,-0.812
2025-11-02 20:37:16.773,1245733,-0.500,-0.187,-0.812
2025-11-02 20:37:17.014,1245976,-0.500,-0.187,-0.812
2025-11-02 20:37:17.247,1246219,-0.500,-0.187,-0.812
2025-11-02 20:37:17.481,1246449,-0.500,-0.187,-0.812
2025-11-02 20:37:17.715,1246689,-0.500,-0.187,-0.812
2025-11-02 20:37:17.946,1246918,-0.500,-0.156,-0.812
2025-11-02 20:37:18.173,1247149,-0.500,-0.187,-0.812
2025-11-02 20:37:18.403,1247377,-0.500,-0.187,-0.812
2025-11-02 20:37:18.632,1247607,-0.500,-0.187,-0.812
2025-11-02 20:37:18.869,1247845,-0.500,-0.187,-0.812
2025-11-02 20:37:19.097,1248073,-0.500,-0.187,-0.812
2025-11-02 20:37:19.330,1248301,-0.500,-0.187,-0.812
2025-11-02 20:37:19.569,1248542,-0.500,-0.187,-0.812
